SIZE ,SHAPE ,STOCK ,COLORSPEC ,COATING ,PRODUCT STYLE ,,,DRILL HOLE ,RunSize,UnitPrice,TotalPrice
"4"" x 6""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",1000,0.4636,463.65
"4"" x 6""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",2500,0.2696,674.04
"4"" x 6""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",5000,0.1953,976.54
"4"" x 6""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,250,1.0798,269.94
"4"" x 6""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,500,0.6034,301.69
"4"" x 6""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,1000,0.4636,463.65
"4"" x 6""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,2500,0.2696,674.04
"4"" x 6""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,5000,0.1953,976.54
"4"" x 6""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",250,1.5371,384.27
"4"" x 6""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",500,0.8257,412.85
"4"" x 6""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",1000,0.6367,636.73
"4"" x 6""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",2500,0.3697,924.13
"4"" x 6""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",5000,0.2636,"1,317.91"
"4"" x 6""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,250,1.5371,384.27
"4"" x 6""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,500,0.8257,412.85
"4"" x 6""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,1000,0.6367,636.73
"4"" x 6""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,2500,0.3697,924.13
"4"" x 6""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,5000,0.2636,"1,317.91"
"4"" x 6""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",250,1.0670,266.75
"4"" x 6""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",500,0.5970,298.52
"4"" x 6""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",1000,0.4605,460.48
"4"" x 6""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",2500,0.2683,670.87
"4"" x 6""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",5000,0.1947,973.36
"4"" x 6""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,Regular Hang Tags,,,No Drill Hole,250,1.0670,266.75
"4"" x 6""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,Regular Hang Tags,,,No Drill Hole,500,0.5970,298.52
"4"" x 6""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,Regular Hang Tags,,,No Drill Hole,1000,0.4605,460.48
"4"" x 6""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,Regular Hang Tags,,,No Drill Hole,2500,0.2683,670.87
"4"" x 6""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),No Coating,Regular Hang Tags,,,No Drill Hole,5000,0.1947,973.36
"4"" x 6""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",250,1.0798,269.94
"4"" x 6""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",500,0.6034,301.69
"4"" x 6""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",1000,0.4636,463.65
"4"" x 6""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",2500,0.2696,674.04
"4"" x 6""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",5000,0.1953,976.54
"4"" x 6""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,250,1.0798,269.94
"4"" x 6""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,500,0.6034,301.69
"4"" x 6""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,1000,0.4636,463.65
"4"" x 6""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,2500,0.2696,674.04
"4"" x 6""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,5000,0.1953,976.54
"4"" x 6""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",250,0.8765,219.12
"4"" x 6""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",500,0.4954,247.71
"4"" x 6""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",1000,0.3398,339.81
"4"" x 6""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",2500,0.2169,542.25
"4"" x 6""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",5000,0.1582,790.76
"4"" x 6""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,250,0.8765,219.12
"4"" x 6""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,500,0.4954,247.71
"4"" x 6""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,1000,0.3398,339.81
"4"" x 6""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,2500,0.2169,542.25
"4"" x 6""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,5000,0.1582,790.76
"4"" x 6""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",250,1.2385,309.63
"4"" x 6""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",500,0.6606,330.28
"4"" x 6""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",1000,0.4494,449.37
"4"" x 6""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",2500,0.2922,730.42
"4"" x 6""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",5000,0.2121,"1,060.68"
"4"" x 6""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,250,1.2385,309.63
"4"" x 6""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,500,0.6606,330.28
"4"" x 6""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,1000,0.4494,449.37
"4"" x 6""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,2500,0.2922,730.42
"4"" x 6""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,5000,0.2121,"1,060.68"
"4"" x 6""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",250,0.8448,211.19
"4"" x 6""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",500,0.4891,244.53
"4"" x 6""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",1000,0.3366,336.63
"4"" x 6""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",2500,0.2156,539.09
"4"" x 6""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",5000,0.1588,793.93
"4"" x 6""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,,No Drill Hole,250,0.8448,211.19
"4"" x 6""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,,No Drill Hole,500,0.4891,244.53
"4"" x 6""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,,No Drill Hole,1000,0.3366,336.63
"4"" x 6""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,,No Drill Hole,2500,0.2156,539.09
"4"" x 6""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,,No Drill Hole,5000,0.1588,793.93
"4"" x 6""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",250,0.8765,219.12
"4"" x 6""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",500,0.4954,247.71
"4"" x 6""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",1000,0.3398,339.81
"4"" x 6""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",2500,0.2169,542.25
"4"" x 6""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",5000,0.1582,790.76
"4"" x 6""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,250,0.8765,219.12
"4"" x 6""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,500,0.4954,247.71
"4"" x 6""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,1000,0.3398,339.81
"4"" x 6""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,2500,0.2169,542.25
"4"" x 6""",Rectangle,16PT C2S,5/0 (4/0 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,5000,0.1582,790.76
"4"" x 6""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",250,1.0798,269.94
"4"" x 6""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",500,0.6034,301.69
"4"" x 6""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",1000,0.4636,463.65
"4"" x 6""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",2500,0.2696,674.04
"4"" x 6""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",5000,0.1953,976.54
"4"" x 6""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,250,1.0798,269.94
"4"" x 6""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,500,0.6034,301.69
"4"" x 6""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,1000,0.4636,463.65
"4"" x 6""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,2500,0.2696,674.04
"4"" x 6""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,5000,0.1953,976.54
"4"" x 6""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",250,1.5371,384.27
"4"" x 6""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",500,0.8257,412.85
"4"" x 6""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",1000,0.6367,636.73
"4"" x 6""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",2500,0.3697,924.13
"4"" x 6""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",5000,0.2636,"1,317.91"
"4"" x 6""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,250,1.5371,384.27
"4"" x 6""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,500,0.8257,412.85
"4"" x 6""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,1000,0.6367,636.73
"4"" x 6""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,2500,0.3697,924.13
"4"" x 6""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,5000,0.2636,"1,317.91"
"4"" x 6""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",250,1.0670,266.75
"4"" x 6""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",500,0.5970,298.52
"4"" x 6""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",1000,0.4605,460.48
"4"" x 6""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",2500,0.2683,670.87
"4"" x 6""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",5000,0.1947,973.36
"4"" x 6""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),No Coating,Regular Hang Tags,,,No Drill Hole,250,1.0670,266.75
"4"" x 6""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),No Coating,Regular Hang Tags,,,No Drill Hole,500,0.5970,298.52
"4"" x 6""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),No Coating,Regular Hang Tags,,,No Drill Hole,1000,0.4605,460.48
"4"" x 6""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),No Coating,Regular Hang Tags,,,No Drill Hole,2500,0.2683,670.87
"4"" x 6""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),No Coating,Regular Hang Tags,,,No Drill Hole,5000,0.1947,973.36
"4"" x 6""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",250,1.0798,269.94
"4"" x 6""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",500,0.6034,301.69
"4"" x 6""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",1000,0.4636,463.65
"4"" x 6""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",2500,0.2696,674.04
"4"" x 6""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",5000,0.1953,976.54
"4"" x 6""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,250,1.0798,269.94
"4"" x 6""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,500,0.6034,301.69
"4"" x 6""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,1000,0.4636,463.65
"4"" x 6""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,2500,0.2696,674.04
"4"" x 6""",Rectangle,16PT C2S,4/5 (4/4 with Foil on Back),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,5000,0.1953,976.54
"4"" x 6""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",250,1.0035,250.88
"4"" x 6""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",500,0.5557,277.87
"4"" x 6""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",1000,0.3811,381.08
"4"" x 6""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",2500,0.2353,588.32
"4"" x 6""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",5000,0.1683,841.56
"4"" x 6""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,250,1.0035,250.88
"4"" x 6""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,500,0.5557,277.87
"4"" x 6""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,1000,0.3811,381.08
"4"" x 6""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,2500,0.2353,588.32
"4"" x 6""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),UV Coating Front Only,Regular Hang Tags,,,No Drill Hole,5000,0.1683,841.56
"4"" x 6""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",250,1.3910,347.75
"4"" x 6""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",500,0.7368,368.39
"4"" x 6""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",1000,0.5129,512.88
"4"" x 6""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",2500,0.3176,793.93
"4"" x 6""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,"Standard Drill Hole 1/8""",5000,0.2242,"1,121.03"
"4"" x 6""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,250,1.3910,347.75
"4"" x 6""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,500,0.7368,368.39
"4"" x 6""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,1000,0.5129,512.88
"4"" x 6""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,2500,0.3176,793.93
"4"" x 6""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,,No Drill Hole,5000,0.2242,"1,121.03"
"4"" x 6""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",250,0.9591,239.77
"4"" x 6""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",500,0.5494,274.71
"4"" x 6""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",1000,0.3779,377.91
"4"" x 6""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",2500,0.2340,585.12
"4"" x 6""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),No Coating,Regular Hang Tags,,,"Standard Drill Hole 1/8""",5000,0.1677,838.39
"4"" x 6""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),No Coating,Regular Hang Tags,,,No Drill Hole,250,0.9591,239.77
"4"" x 6""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),No Coating,Regular Hang Tags,,,No Drill Hole,500,0.5494,274.71
"4"" x 6""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),No Coating,Regular Hang Tags,,,No Drill Hole,1000,0.3779,377.91
"4"" x 6""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),No Coating,Regular Hang Tags,,,No Drill Hole,2500,0.2340,585.12
"4"" x 6""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),No Coating,Regular Hang Tags,,,No Drill Hole,5000,0.1677,838.39
"4"" x 6""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",250,1.0035,250.88
"4"" x 6""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",500,0.5557,277.87
"4"" x 6""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",1000,0.3811,381.08
"4"" x 6""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",2500,0.2353,588.32
"4"" x 6""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,"Standard Drill Hole 1/8""",5000,0.1683,841.56
"4"" x 6""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,250,1.0035,250.88
"4"" x 6""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,500,0.5557,277.87
"4"" x 6""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,1000,0.3811,381.08
"4"" x 6""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,2500,0.2353,588.32
"4"" x 6""",Rectangle,16PT C2S,5/1 (4/1 with Foil on Front),UV on 4-color side,Regular Hang Tags,,,No Drill Hole,5000,0.1683,841.56
"4"" x 6""",Rectangle,16PT C2S,5/5 (4/4 with Foil on Both Sides),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",250,1.0798,269.94
"4"" x 6""",Rectangle,16PT C2S,5/5 (4/4 with Foil on Both Sides),UV Coating Front Only,Regular Hang Tags,,,"Standard Drill Hole 1/8""",500,0.6034,301.69
