SIZE ,SHAPE ,RADIUS OF CORNERS ,STOCK ,COLORSPEC ,COATING ,,,RunSize,UnitPrice,TotalPrice
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/4""",16PT C2S,4/5 (4/4 with Foil on Back),Spot UV,Spot UV Both Sides,,500,0.2263,113.14
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/4""",16PT C2S,4/5 (4/4 with Foil on Back),Spot UV,Spot UV Both Sides,,1000,0.1409,140.92
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/4""",16PT C2S,4/5 (4/4 with Foil on Back),Spot UV,Spot UV Both Sides,,2500,0.1175,293.76
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/4""",16PT C2S,4/5 (4/4 with Foil on Back),Spot UV,Spot UV Both Sides,,5000,0.0869,434.69
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/4""",16PT C2S,4/5 (4/4 with Foil on Back),Spot UV,Spot UV Back,,500,0.2263,113.14
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/4""",16PT C2S,4/5 (4/4 with Foil on Back),Spot UV,Spot UV Back,,1000,0.1409,140.92
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/4""",16PT C2S,4/5 (4/4 with Foil on Back),Spot UV,Spot UV Back,,2500,0.1175,293.76
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/4""",16PT C2S,4/5 (4/4 with Foil on Back),Spot UV,Spot UV Back,,5000,0.0869,434.69
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/4""",16PT C2S,4/5 (4/4 with Foil on Back),UV on 4-color side,,,500,0.1810,90.51
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/4""",16PT C2S,4/5 (4/4 with Foil on Back),UV on 4-color side,,,1000,0.1127,112.73
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/4""",16PT C2S,4/5 (4/4 with Foil on Back),UV on 4-color side,,,2500,0.0940,235.00
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/4""",16PT C2S,4/5 (4/4 with Foil on Back),UV on 4-color side,,,5000,0.0695,347.75
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/4""",16PT C2S,5/1 (4/1 with Foil on Front),No Coating,,,500,0.1651,82.57
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/4""",16PT C2S,5/1 (4/1 with Foil on Front),No Coating,,,1000,0.1191,119.09
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/4""",16PT C2S,5/1 (4/1 with Foil on Front),No Coating,,,2500,0.0813,203.25
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/4""",16PT C2S,5/1 (4/1 with Foil on Front),No Coating,,,5000,0.0603,301.69
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/4""",16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Spot UV Front,,500,0.1985,99.25
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/4""",16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Spot UV Front,,1000,0.1449,144.91
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/4""",16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Spot UV Front,,2500,0.1000,250.10
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/4""",16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Spot UV Front,,5000,0.0746,373.15
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/4""",16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Spot UV Both Sides,,500,0.1985,99.25
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/4""",16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Spot UV Both Sides,,1000,0.1449,144.91
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/4""",16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Spot UV Both Sides,,2500,0.1000,250.10
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/4""",16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Spot UV Both Sides,,5000,0.0746,373.15
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/4""",16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Spot UV Back,,500,0.1985,99.25
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/4""",16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Spot UV Back,,1000,0.1449,144.91
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/4""",16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Spot UV Back,,2500,0.1000,250.10
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/4""",16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Spot UV Back,,5000,0.0746,373.15
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/4""",16PT C2S,5/1 (4/1 with Foil on Front),UV on 4-color side,,,500,0.1588,79.40
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/4""",16PT C2S,5/1 (4/1 with Foil on Front),UV on 4-color side,,,1000,0.1159,115.93
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/4""",16PT C2S,5/1 (4/1 with Foil on Front),UV on 4-color side,,,2500,0.0800,200.08
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/4""",16PT C2S,5/1 (4/1 with Foil on Front),UV on 4-color side,,,5000,0.0597,298.52
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/4""",16PT C2S,5/0 (4/0 with Foil on Front),No Coating,,,500,0.1461,73.04
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/4""",16PT C2S,5/0 (4/0 with Foil on Front),No Coating,,,1000,0.1048,104.79
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/4""",16PT C2S,5/0 (4/0 with Foil on Front),No Coating,,,2500,0.0749,187.37
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/4""",16PT C2S,5/0 (4/0 with Foil on Front),No Coating,,,5000,0.0572,285.82
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/4""",16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Spot UV Front,,500,0.1747,87.33
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/4""",16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Spot UV Front,,1000,0.1270,127.03
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/4""",16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Spot UV Front,,2500,0.0921,230.24
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/4""",16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Spot UV Front,,5000,0.0707,353.31
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/4""",16PT C2S,5/0 (4/0 with Foil on Front),UV on 4-color side,,,500,0.1397,69.86
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/4""",16PT C2S,5/0 (4/0 with Foil on Front),UV on 4-color side,,,1000,0.1016,101.62
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/4""",16PT C2S,5/0 (4/0 with Foil on Front),UV on 4-color side,,,2500,0.0737,184.19
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/4""",16PT C2S,5/0 (4/0 with Foil on Front),UV on 4-color side,,,5000,0.0565,282.65
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,,,500,0.1906,95.28
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,,,1000,0.1159,115.93
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,,,2500,0.0953,238.18
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,,,5000,0.0699,349.33
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Spot UV Front,,500,0.2263,113.14
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Spot UV Front,,1000,0.1409,140.92
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Spot UV Front,,2500,0.1175,293.76
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Spot UV Front,,5000,0.0869,434.69
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Spot UV Both Sides,,500,0.2263,113.14
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Spot UV Both Sides,,1000,0.1409,140.92
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Spot UV Both Sides,,2500,0.1175,293.76
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Spot UV Both Sides,,5000,0.0869,434.69
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Spot UV Back,,500,0.2263,113.14
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Spot UV Back,,1000,0.1409,140.92
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Spot UV Back,,2500,0.1175,293.76
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Spot UV Back,,5000,0.0869,434.69
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/5 (4/4 with Foil on Both Sides),UV on 4-color side,,,500,0.1810,90.51
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/5 (4/4 with Foil on Both Sides),UV on 4-color side,,,1000,0.1127,112.73
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/5 (4/4 with Foil on Both Sides),UV on 4-color side,,,2500,0.0940,235.00
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/5 (4/4 with Foil on Both Sides),UV on 4-color side,,,5000,0.0695,347.75
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,,500,0.1906,95.28
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,,1000,0.1159,115.93
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,,2500,0.0953,238.18
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,,5000,0.0699,349.33
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,,500,0.2263,113.14
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,,1000,0.1409,140.92
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,,2500,0.1175,293.76
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Front,,5000,0.0869,434.69
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Both Sides,,500,0.2263,113.14
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Both Sides,,1000,0.1409,140.92
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Both Sides,,2500,0.1175,293.76
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Both Sides,,5000,0.0869,434.69
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Back,,500,0.2263,113.14
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Back,,1000,0.1409,140.92
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Back,,2500,0.1175,293.76
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Spot UV Back,,5000,0.0869,434.69
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/4 (4/4 with Foil on Front),UV on 4-color side,,,500,0.1810,90.51
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/4 (4/4 with Foil on Front),UV on 4-color side,,,1000,0.1127,112.73
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/4 (4/4 with Foil on Front),UV on 4-color side,,,2500,0.0940,235.00
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/4 (4/4 with Foil on Front),UV on 4-color side,,,5000,0.0695,347.75
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,4/5 (4/4 with Foil on Back),No Coating,,,500,0.1906,95.28
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,4/5 (4/4 with Foil on Back),No Coating,,,1000,0.1159,115.93
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,4/5 (4/4 with Foil on Back),No Coating,,,2500,0.0953,238.18
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,4/5 (4/4 with Foil on Back),No Coating,,,5000,0.0699,349.33
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,4/5 (4/4 with Foil on Back),Spot UV,Spot UV Front,,500,0.2263,113.14
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,4/5 (4/4 with Foil on Back),Spot UV,Spot UV Front,,1000,0.1409,140.92
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,4/5 (4/4 with Foil on Back),Spot UV,Spot UV Front,,2500,0.1175,293.76
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,4/5 (4/4 with Foil on Back),Spot UV,Spot UV Front,,5000,0.0869,434.69
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,4/5 (4/4 with Foil on Back),Spot UV,Spot UV Both Sides,,500,0.2263,113.14
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,4/5 (4/4 with Foil on Back),Spot UV,Spot UV Both Sides,,1000,0.1409,140.92
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,4/5 (4/4 with Foil on Back),Spot UV,Spot UV Both Sides,,2500,0.1175,293.76
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,4/5 (4/4 with Foil on Back),Spot UV,Spot UV Both Sides,,5000,0.0869,434.69
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,4/5 (4/4 with Foil on Back),Spot UV,Spot UV Back,,500,0.2263,113.14
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,4/5 (4/4 with Foil on Back),Spot UV,Spot UV Back,,1000,0.1409,140.92
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,4/5 (4/4 with Foil on Back),Spot UV,Spot UV Back,,2500,0.1175,293.76
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,4/5 (4/4 with Foil on Back),Spot UV,Spot UV Back,,5000,0.0869,434.69
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,4/5 (4/4 with Foil on Back),UV on 4-color side,,,500,0.1810,90.51
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,4/5 (4/4 with Foil on Back),UV on 4-color side,,,1000,0.1127,112.73
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,4/5 (4/4 with Foil on Back),UV on 4-color side,,,2500,0.0940,235.00
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,4/5 (4/4 with Foil on Back),UV on 4-color side,,,5000,0.0695,347.75
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/1 (4/1 with Foil on Front),No Coating,,,500,0.1651,82.57
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/1 (4/1 with Foil on Front),No Coating,,,1000,0.1191,119.09
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/1 (4/1 with Foil on Front),No Coating,,,2500,0.0813,203.25
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/1 (4/1 with Foil on Front),No Coating,,,5000,0.0603,301.69
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Spot UV Front,,500,0.1985,99.25
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Spot UV Front,,1000,0.1449,144.91
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Spot UV Front,,2500,0.1000,250.10
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Spot UV Front,,5000,0.0746,373.15
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Spot UV Both Sides,,500,0.1985,99.25
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Spot UV Both Sides,,1000,0.1449,144.91
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Spot UV Both Sides,,2500,0.1000,250.10
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Spot UV Both Sides,,5000,0.0746,373.15
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Spot UV Back,,500,0.1985,99.25
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Spot UV Back,,1000,0.1449,144.91
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Spot UV Back,,2500,0.1000,250.10
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/1 (4/1 with Foil on Front),Spot UV,Spot UV Back,,5000,0.0746,373.15
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/1 (4/1 with Foil on Front),UV on 4-color side,,,500,0.1588,79.40
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/1 (4/1 with Foil on Front),UV on 4-color side,,,1000,0.1159,115.93
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/1 (4/1 with Foil on Front),UV on 4-color side,,,2500,0.0800,200.08
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/1 (4/1 with Foil on Front),UV on 4-color side,,,5000,0.0597,298.52
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/0 (4/0 with Foil on Front),No Coating,,,500,0.1461,73.04
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/0 (4/0 with Foil on Front),No Coating,,,1000,0.1048,104.79
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/0 (4/0 with Foil on Front),No Coating,,,2500,0.0749,187.37
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/0 (4/0 with Foil on Front),No Coating,,,5000,0.0572,285.82
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Spot UV Front,,500,0.1747,87.33
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Spot UV Front,,1000,0.1270,127.03
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Spot UV Front,,2500,0.0921,230.24
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Spot UV Front,,5000,0.0707,353.31
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/0 (4/0 with Foil on Front),UV on 4-color side,,,500,0.1397,69.86
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/0 (4/0 with Foil on Front),UV on 4-color side,,,1000,0.1016,101.62
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/0 (4/0 with Foil on Front),UV on 4-color side,,,2500,0.0737,184.19
"2"" x 3.5"" (US Standard)",Rounded 2 Corners,"Rounded 1/8""",16PT C2S,5/0 (4/0 with Foil on Front),UV on 4-color side,,,5000,0.0565,282.65
"2"" x 4""",Rounded 4 Corners,"Rounded 1/4""",16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,,,500,0.1906,95.28
"2"" x 4""",Rounded 4 Corners,"Rounded 1/4""",16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,,,1000,0.1159,115.93
"2"" x 4""",Rounded 4 Corners,"Rounded 1/4""",16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,,,2500,0.0953,238.18
"2"" x 4""",Rounded 4 Corners,"Rounded 1/4""",16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,,,5000,0.0699,349.33
"2"" x 4""",Rounded 4 Corners,"Rounded 1/4""",16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Spot UV Front,,500,0.2263,113.14
"2"" x 4""",Rounded 4 Corners,"Rounded 1/4""",16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Spot UV Front,,1000,0.1409,140.92
"2"" x 4""",Rounded 4 Corners,"Rounded 1/4""",16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Spot UV Front,,2500,0.1175,293.76
"2"" x 4""",Rounded 4 Corners,"Rounded 1/4""",16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Spot UV Front,,5000,0.0869,434.69
"2"" x 4""",Rounded 4 Corners,"Rounded 1/4""",16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Spot UV Both Sides,,500,0.2263,113.14
"2"" x 4""",Rounded 4 Corners,"Rounded 1/4""",16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Spot UV Both Sides,,1000,0.1409,140.92
"2"" x 4""",Rounded 4 Corners,"Rounded 1/4""",16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Spot UV Both Sides,,2500,0.1175,293.76
"2"" x 4""",Rounded 4 Corners,"Rounded 1/4""",16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Spot UV Both Sides,,5000,0.0869,434.69
"2"" x 4""",Rounded 4 Corners,"Rounded 1/4""",16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Spot UV Back,,500,0.2263,113.14
"2"" x 4""",Rounded 4 Corners,"Rounded 1/4""",16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Spot UV Back,,1000,0.1409,140.92
"2"" x 4""",Rounded 4 Corners,"Rounded 1/4""",16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Spot UV Back,,2500,0.1175,293.76
"2"" x 4""",Rounded 4 Corners,"Rounded 1/4""",16PT C2S,5/5 (4/4 with Foil on Both Sides),Spot UV,Spot UV Back,,5000,0.0869,434.69
"2"" x 4""",Rounded 4 Corners,"Rounded 1/4""",16PT C2S,5/5 (4/4 with Foil on Both Sides),UV on 4-color side,,,500,0.1810,90.51
"2"" x 4""",Rounded 4 Corners,"Rounded 1/4""",16PT C2S,5/5 (4/4 with Foil on Both Sides),UV on 4-color side,,,1000,0.1127,112.73
"2"" x 4""",Rounded 4 Corners,"Rounded 1/4""",16PT C2S,5/5 (4/4 with Foil on Both Sides),UV on 4-color side,,,2500,0.0940,235.00
"2"" x 4""",Rounded 4 Corners,"Rounded 1/4""",16PT C2S,5/5 (4/4 with Foil on Both Sides),UV on 4-color side,,,5000,0.0695,347.75
"2"" x 4""",Rounded 4 Corners,"Rounded 1/4""",16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,,500,0.1906,95.28
"2"" x 4""",Rounded 4 Corners,"Rounded 1/4""",16PT C2S,5/4 (4/4 with Foil on Front),No Coating,,,1000,0.1159,115.93
