SIZE ,SHAPE ,STOCK ,COLORSPEC ,COATING ,PRODUCT STYLE ,SPOT UV SIDES ,LAMINATION ,FOIL COLOR ,,DRILL HOLE ,RunSize,UnitPrice,TotalPrice
"3.5"" x 3.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Gold Foil,,"Standard Drill Hole 1/8""",5000,0.1955,977.42
"3.5"" x 3.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Gold Foil,,No Drill Hole,500,0.3923,196.14
"3.5"" x 3.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Gold Foil,,No Drill Hole,1000,0.2212,221.16
"3.5"" x 3.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Gold Foil,,No Drill Hole,2500,0.2072,518.10
"3.5"" x 3.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Gold Foil,,No Drill Hole,5000,0.1955,977.42
"3.5"" x 3.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Copper Foil,,"Standard Drill Hole 1/8""",500,0.3923,196.14
"3.5"" x 3.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Copper Foil,,"Standard Drill Hole 1/8""",1000,0.2212,221.16
"3.5"" x 3.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Copper Foil,,"Standard Drill Hole 1/8""",2500,0.2072,518.10
"3.5"" x 3.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Copper Foil,,"Standard Drill Hole 1/8""",5000,0.1955,977.42
"3.5"" x 3.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Copper Foil,,No Drill Hole,500,0.3923,196.14
"3.5"" x 3.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Copper Foil,,No Drill Hole,1000,0.2212,221.16
"3.5"" x 3.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Copper Foil,,No Drill Hole,2500,0.2072,518.10
"3.5"" x 3.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Copper Foil,,No Drill Hole,5000,0.1955,977.42
"3.5"" x 3.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Rose Gold Foil,,"Standard Drill Hole 1/8""",500,0.3923,196.14
"3.5"" x 3.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Rose Gold Foil,,"Standard Drill Hole 1/8""",1000,0.2212,221.16
"3.5"" x 3.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Rose Gold Foil,,"Standard Drill Hole 1/8""",2500,0.2072,518.10
"3.5"" x 3.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Rose Gold Foil,,"Standard Drill Hole 1/8""",5000,0.1955,977.42
"3.5"" x 3.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Rose Gold Foil,,No Drill Hole,500,0.3923,196.14
"3.5"" x 3.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Rose Gold Foil,,No Drill Hole,1000,0.2212,221.16
"3.5"" x 3.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Rose Gold Foil,,No Drill Hole,2500,0.2072,518.10
"3.5"" x 3.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Rose Gold Foil,,No Drill Hole,5000,0.1955,977.42
"3.5"" x 3.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Silver Foil,,"Standard Drill Hole 1/8""",500,0.3923,196.14
"3.5"" x 3.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Silver Foil,,"Standard Drill Hole 1/8""",1000,0.2212,221.16
"3.5"" x 3.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Silver Foil,,"Standard Drill Hole 1/8""",2500,0.2072,518.10
"3.5"" x 3.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Silver Foil,,"Standard Drill Hole 1/8""",5000,0.1955,977.42
"3.5"" x 3.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Silver Foil,,No Drill Hole,500,0.3923,196.14
"3.5"" x 3.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Silver Foil,,No Drill Hole,1000,0.2212,221.16
"3.5"" x 3.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Silver Foil,,No Drill Hole,2500,0.2072,518.10
"3.5"" x 3.5""",Square,16PT C2S,5/5 (4/4 with Foil on Both Sides),No Coating,Regular Hang Tags,,Silk,Silver Foil,,No Drill Hole,5000,0.1955,977.42
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Red Foil,,"Standard Drill Hole 1/8""",500,0.4068,203.41
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Red Foil,,"Standard Drill Hole 1/8""",1000,0.2284,228.41
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Red Foil,,"Standard Drill Hole 1/8""",2500,0.2241,560.20
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Red Foil,,"Standard Drill Hole 1/8""",5000,0.1967,983.67
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Red Foil,,No Drill Hole,500,0.4068,203.41
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Red Foil,,No Drill Hole,1000,0.2284,228.41
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Red Foil,,No Drill Hole,2500,0.2241,560.20
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Red Foil,,No Drill Hole,5000,0.1967,983.67
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Black Foil,,"Standard Drill Hole 1/8""",500,0.4068,203.41
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Black Foil,,"Standard Drill Hole 1/8""",1000,0.2284,228.41
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Black Foil,,"Standard Drill Hole 1/8""",2500,0.2241,560.20
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Black Foil,,"Standard Drill Hole 1/8""",5000,0.1967,983.67
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Black Foil,,No Drill Hole,500,0.4068,203.41
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Black Foil,,No Drill Hole,1000,0.2284,228.41
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Black Foil,,No Drill Hole,2500,0.2241,560.20
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Black Foil,,No Drill Hole,5000,0.1967,983.67
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Blue Foil,,"Standard Drill Hole 1/8""",500,0.4068,203.41
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Blue Foil,,"Standard Drill Hole 1/8""",1000,0.2284,228.41
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Blue Foil,,"Standard Drill Hole 1/8""",2500,0.2241,560.20
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Blue Foil,,"Standard Drill Hole 1/8""",5000,0.1967,983.67
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Blue Foil,,No Drill Hole,500,0.4068,203.41
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Blue Foil,,No Drill Hole,1000,0.2284,228.41
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Blue Foil,,No Drill Hole,2500,0.2241,560.20
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Blue Foil,,No Drill Hole,5000,0.1967,983.67
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Gold Foil,,"Standard Drill Hole 1/8""",500,0.4068,203.41
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Gold Foil,,"Standard Drill Hole 1/8""",1000,0.2284,228.41
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Gold Foil,,"Standard Drill Hole 1/8""",2500,0.2241,560.20
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Gold Foil,,"Standard Drill Hole 1/8""",5000,0.1967,983.67
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Gold Foil,,No Drill Hole,500,0.4068,203.41
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Gold Foil,,No Drill Hole,1000,0.2284,228.41
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Gold Foil,,No Drill Hole,2500,0.2241,560.20
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Gold Foil,,No Drill Hole,5000,0.1967,983.67
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Copper Foil,,"Standard Drill Hole 1/8""",500,0.4068,203.41
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Copper Foil,,"Standard Drill Hole 1/8""",1000,0.2284,228.41
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Copper Foil,,"Standard Drill Hole 1/8""",2500,0.2241,560.20
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Copper Foil,,"Standard Drill Hole 1/8""",5000,0.1967,983.67
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Copper Foil,,No Drill Hole,500,0.4068,203.41
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Copper Foil,,No Drill Hole,1000,0.2284,228.41
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Copper Foil,,No Drill Hole,2500,0.2241,560.20
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Copper Foil,,No Drill Hole,5000,0.1967,983.67
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Rose Gold Foil,,"Standard Drill Hole 1/8""",500,0.4068,203.41
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Rose Gold Foil,,"Standard Drill Hole 1/8""",1000,0.2284,228.41
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Rose Gold Foil,,"Standard Drill Hole 1/8""",2500,0.2241,560.20
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Rose Gold Foil,,"Standard Drill Hole 1/8""",5000,0.1967,983.67
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Rose Gold Foil,,No Drill Hole,500,0.4068,203.41
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Rose Gold Foil,,No Drill Hole,1000,0.2284,228.41
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Rose Gold Foil,,No Drill Hole,2500,0.2241,560.20
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Rose Gold Foil,,No Drill Hole,5000,0.1967,983.67
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Silver Foil,,"Standard Drill Hole 1/8""",500,0.4068,203.41
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Silver Foil,,"Standard Drill Hole 1/8""",1000,0.2284,228.41
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Silver Foil,,"Standard Drill Hole 1/8""",2500,0.2241,560.20
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Silver Foil,,"Standard Drill Hole 1/8""",5000,0.1967,983.67
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Silver Foil,,No Drill Hole,500,0.4068,203.41
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Silver Foil,,No Drill Hole,1000,0.2284,228.41
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Silver Foil,,No Drill Hole,2500,0.2241,560.20
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Front,Silk,Silver Foil,,No Drill Hole,5000,0.1967,983.67
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Red Foil,,"Standard Drill Hole 1/8""",500,0.3201,160.05
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Red Foil,,"Standard Drill Hole 1/8""",1000,0.1851,185.07
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Red Foil,,"Standard Drill Hole 1/8""",2500,0.1761,440.16
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Red Foil,,"Standard Drill Hole 1/8""",5000,0.1681,840.30
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Red Foil,,No Drill Hole,500,0.3201,160.05
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Red Foil,,No Drill Hole,1000,0.1851,185.07
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Red Foil,,No Drill Hole,2500,0.1761,440.16
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Red Foil,,No Drill Hole,5000,0.1681,840.30
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Black Foil,,"Standard Drill Hole 1/8""",500,0.3201,160.05
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Black Foil,,"Standard Drill Hole 1/8""",1000,0.1851,185.07
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Black Foil,,"Standard Drill Hole 1/8""",2500,0.1761,440.16
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Black Foil,,"Standard Drill Hole 1/8""",5000,0.1681,840.30
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Black Foil,,No Drill Hole,500,0.3201,160.05
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Black Foil,,No Drill Hole,1000,0.1851,185.07
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Black Foil,,No Drill Hole,2500,0.1761,440.16
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Black Foil,,No Drill Hole,5000,0.1681,840.30
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Blue Foil,,"Standard Drill Hole 1/8""",500,0.3201,160.05
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Blue Foil,,"Standard Drill Hole 1/8""",1000,0.1851,185.07
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Blue Foil,,"Standard Drill Hole 1/8""",2500,0.1761,440.16
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Blue Foil,,"Standard Drill Hole 1/8""",5000,0.1681,840.30
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Blue Foil,,No Drill Hole,500,0.3201,160.05
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Blue Foil,,No Drill Hole,1000,0.1851,185.07
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Blue Foil,,No Drill Hole,2500,0.1761,440.16
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Blue Foil,,No Drill Hole,5000,0.1681,840.30
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Gold Foil,,"Standard Drill Hole 1/8""",500,0.3201,160.05
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Gold Foil,,"Standard Drill Hole 1/8""",1000,0.1851,185.07
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Gold Foil,,"Standard Drill Hole 1/8""",2500,0.1761,440.16
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Gold Foil,,"Standard Drill Hole 1/8""",5000,0.1681,840.30
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Gold Foil,,No Drill Hole,500,0.3201,160.05
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Gold Foil,,No Drill Hole,1000,0.1851,185.07
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Gold Foil,,No Drill Hole,2500,0.1761,440.16
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Gold Foil,,No Drill Hole,5000,0.1681,840.30
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Copper Foil,,"Standard Drill Hole 1/8""",500,0.3201,160.05
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Copper Foil,,"Standard Drill Hole 1/8""",1000,0.1851,185.07
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Copper Foil,,"Standard Drill Hole 1/8""",2500,0.1761,440.16
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Copper Foil,,"Standard Drill Hole 1/8""",5000,0.1681,840.30
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Copper Foil,,No Drill Hole,500,0.3201,160.05
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Copper Foil,,No Drill Hole,1000,0.1851,185.07
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Copper Foil,,No Drill Hole,2500,0.1761,440.16
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Copper Foil,,No Drill Hole,5000,0.1681,840.30
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Rose Gold Foil,,"Standard Drill Hole 1/8""",500,0.3201,160.05
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Rose Gold Foil,,"Standard Drill Hole 1/8""",1000,0.1851,185.07
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Rose Gold Foil,,"Standard Drill Hole 1/8""",2500,0.1761,440.16
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Rose Gold Foil,,"Standard Drill Hole 1/8""",5000,0.1681,840.30
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Rose Gold Foil,,No Drill Hole,500,0.3201,160.05
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Rose Gold Foil,,No Drill Hole,1000,0.1851,185.07
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Rose Gold Foil,,No Drill Hole,2500,0.1761,440.16
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Rose Gold Foil,,No Drill Hole,5000,0.1681,840.30
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Silver Foil,,"Standard Drill Hole 1/8""",500,0.3201,160.05
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Silver Foil,,"Standard Drill Hole 1/8""",1000,0.1851,185.07
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Silver Foil,,"Standard Drill Hole 1/8""",2500,0.1761,440.16
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Silver Foil,,"Standard Drill Hole 1/8""",5000,0.1681,840.30
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Silver Foil,,No Drill Hole,500,0.3201,160.05
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Silver Foil,,No Drill Hole,1000,0.1851,185.07
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Silver Foil,,No Drill Hole,2500,0.1761,440.16
"3.5"" x 3.5""",Square,16PT C2S,5/0 (4/0 with Foil on Front),No Coating,Regular Hang Tags,,Silk,Silver Foil,,No Drill Hole,5000,0.1681,840.30
"4"" x 6""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Both Sides,Silk,Red Foil,,"Standard Drill Hole 1/8""",500,0.6291,314.54
"4"" x 6""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Both Sides,Silk,Red Foil,,"Standard Drill Hole 1/8""",1000,0.3463,346.29
"4"" x 6""",Rectangle,16PT C2S,5/4 (4/4 with Foil on Front),Spot UV,Regular Hang Tags,Spot UV Both Sides,Silk,Red Foil,,"Standard Drill Hole 1/8""",2500,0.3307,826.84
